gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,firstName,lastName
2025020050,SEA,R,2025-10-14,0,0,{'default': 'Kraken'},{'default': 'Canadiens'},1,O,22,5,0.772727,0,MTL,0,63:25,8478916,Joey,Daccord
2025020037,SEA,H,2025-10-11,0,0,{'default': 'Kraken'},{'default': 'Golden Knights'},1,W,27,1,0.962963,0,VGK,0,64:56,8478916,Joey,Daccord
2025020021,SEA,H,2025-10-09,0,0,{'default': 'Kraken'},{'default': 'Ducks'},1,W,36,1,0.972222,0,ANA,0,60:00,8478916,Joey,Daccord
2025020041,NSH,R,2025-10-13,0,0,{'default': 'Predators'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,W,32,1,0.96875,0,OTT,0,60:00,8477424,Juuse,Saros
2025020032,NSH,H,2025-10-11,0,0,{'default': 'Predators'},{'default': 'Mammoth'},1,O,23,3,0.869565,0,UTA,0,62:40,8477424,Juuse,Saros
2025020016,NSH,H,2025-10-09,0,0,{'default': 'Predators'},{'default': 'Blue Jackets'},1,W,39,1,0.974359,0,CBJ,0,60:00,8477424,Juuse,Saros
2025020049,NSH,R,2025-10-14,0,0,{'default': 'Predators'},{'default': 'Maple Leafs'},1,L,26,5,0.807692,0,TOR,0,59:10,8481020,Justus,Annunen
2025020022,WPG,H,2025-10-11,0,0,{'default': 'Jets'},{'default': 'Kings'},1,W,32,2,0.9375,0,LAK,0,60:00,8476945,Connor,Hellebuyck
2025020017,WPG,H,2025-10-09,0,0,{'default': 'Jets'},{'default': 'Stars'},1,L,37,5,0.864865,0,DAL,0,58:44,8476945,Connor,Hellebuyck
2025020042,WPG,R,2025-10-13,0,0,{'default': 'Jets'},{'default': 'Islanders'},1,W,35,2,0.942857,0,NYI,0,59:56,8477480,Eric,Comrie
2025020026,NJD,R,2025-10-11,0,0,{'default': 'Devils'},{'default': 'Lightning'},1,W,17,3,0.823529,0,TBL,2,59:48,8474593,Jacob,Markstrom
2025020014,NJD,R,2025-10-09,0,0,{'default': 'Devils'},{'default': 'Hurricanes'},1,L,32,5,0.84375,0,CAR,0,59:05,8474593,Jacob,Markstrom
2025020045,NJD,R,2025-10-13,0,0,{'default': 'Devils'},{'default': 'Blue Jackets'},1,,24,1,0.958333,0,CBJ,0,40:00,8474596,Jake,Allen
2025020043,DET,R,2025-10-13,0,0,{'default': 'Red Wings'},{'default': 'Maple Leafs'},1,W,40,2,0.95,0,TOR,0,59:47,8475660,Cam,Talbot
2025020025,DET,H,2025-10-11,0,1,{'default': 'Red Wings'},{'default': 'Maple Leafs'},1,W,23,3,0.869565,0,TOR,0,60:00,8475660,Cam,Talbot
2025020010,DET,H,2025-10-09,0,0,{'default': 'Red Wings'},{'default': 'Canadiens'},1,L,13,5,0.615385,0,MTL,0,37:12,8476434,John,Gibson
2025020046,STL,R,2025-10-13,0,0,{'default': 'Blues'},{'default': 'Canucks'},1,W,29,2,0.931034,0,VAN,0,60:00,8476412,Jordan,Binnington
2025020015,STL,H,2025-10-09,0,0,{'default': 'Blues'},{'default': 'Wild'},1,L,21,5,0.761905,0,MIN,0,60:00,8476412,Jordan,Binnington
2025020023,STL,R,2025-10-11,0,0,{'default': 'Blues'},{'default': 'Flames'},1,W,29,2,0.931034,0,CGY,0,59:58,8480981,Joel,Hofer
