gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,pim,toi,opponentAbbrev,playerId,firstName,lastName
2023020656,NJD,R,2024-01-13,0,0,{'default': 'Devils'},{'default': 'Panthers'},1,W,36,1,0.972222,0,0,60:00,FLA,8482076,Nico,Daws
2023020611,NJD,H,2024-01-06,0,0,{'default': 'Devils'},{'default': 'Canucks'},1,L,42,5,0.880952,0,0,58:47,VAN,8482076,Nico,Daws
2023020587,NJD,R,2024-01-03,0,1,{'default': 'Devils'},{'default': 'Capitals'},1,W,26,3,0.884615,0,0,59:21,WSH,8482076,Nico,Daws
2023020668,CGY,R,2024-01-13,0,0,{'default': 'Flames'},{'default': 'Golden Knights'},1,W,32,1,0.96875,0,0,60:00,VGK,8474593,Jacob,Markstrom
2023020649,CGY,R,2024-01-11,0,0,{'default': 'Flames'},{'default': 'Coyotes'},1,W,34,2,0.941176,0,0,60:00,ARI,8474593,Jacob,Markstrom
2023020634,CGY,H,2024-01-09,0,0,{'default': 'Flames'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,W,33,3,0.909091,0,0,60:00,OTT,8474593,Jacob,Markstrom
2023020605,CGY,R,2024-01-06,0,0,{'default': 'Flames'},{'default': 'Flyers'},1,L,42,3,0.928571,0,0,57:42,PHI,8474593,Jacob,Markstrom
2023020578,CGY,R,2024-01-02,0,0,{'default': 'Flames'},{'default': 'Wild'},1,W,29,1,0.965517,0,0,59:26,MIN,8474593,Jacob,Markstrom
2023020697,CGY,H,2024-01-18,0,0,{'default': 'Flames'},{'default': 'Maple Leafs'},1,L,33,4,0.878788,0,0,58:27,TOR,8478435,Dan,Vladar
2023020687,CGY,H,2024-01-16,0,0,{'default': 'Flames'},{'default': 'Coyotes'},1,W,25,2,0.92,0,0,64:43,ARI,8478435,Dan,Vladar
2023020617,CGY,R,2024-01-07,0,0,{'default': 'Flames'},{'default': 'Blackhawks'},1,L,20,4,0.8,0,0,57:45,CHI,8478435,Dan,Vladar
2023020595,CGY,R,2024-01-04,0,0,{'default': 'Flames'},{'default': 'Predators'},1,W,32,3,0.90625,0,0,60:00,NSH,8478435,Dan,Vladar
2023020681,SEA,R,2024-01-16,0,0,{'default': 'Kraken'},{'default': 'Rangers'},1,L,22,4,0.818182,0,0,59:35,NYR,8476904,Chris,Driedger
2023020698,SEA,R,2024-01-18,0,0,{'default': 'Kraken'},{'default': 'Oilers'},1,L,36,4,0.888889,0,0,59:27,EDM,8478916,Joey,Daccord
2023020677,SEA,R,2024-01-15,0,0,{'default': 'Kraken'},{'default': 'Penguins'},1,L,32,2,0.9375,0,0,59:45,PIT,8478916,Joey,Daccord
2023020658,SEA,R,2024-01-13,0,0,{'default': 'Kraken'},{'default': 'Blue Jackets'},1,W,34,4,0.882353,0,0,60:00,CBJ,8478916,Joey,Daccord
2023020645,SEA,R,2024-01-11,0,0,{'default': 'Kraken'},{'default': 'Capitals'},1,W,26,1,0.961538,0,0,60:00,WSH,8478916,Joey,Daccord
2023020625,SEA,R,2024-01-09,0,0,{'default': 'Kraken'},{'default': 'Sabres'},1,W,38,2,0.947368,0,0,59:50,BUF,8478916,Joey,Daccord
2023020598,SEA,H,2024-01-04,0,0,{'default': 'Kraken'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,W,33,1,0.969697,0,0,60:00,OTT,8478916,Joey,Daccord
2023020573,SEA,H,2024-01-01,0,0,{'default': 'Kraken'},{'default': 'Golden Knights'},1,W,35,0,1.0,1,0,60:00,VGK,8478916,Joey,Daccord
2023020649,ARI,H,2024-01-11,0,0,{'default': 'Coyotes'},{'default': 'Flames'},1,L,12,4,0.666667,0,0,13:58,CGY,8478872,Karel,Vejmelka
2023020619,ARI,H,2024-01-07,0,0,{'default': 'Coyotes'},{'default': 'Jets'},1,L,35,5,0.885714,0,0,59:29,WPG,8478872,Karel,Vejmelka
2023020581,ARI,H,2024-01-02,0,0,{'default': 'Coyotes'},{'default': 'Panthers'},1,L,37,3,0.945946,0,0,59:14,FLA,8478872,Karel,Vejmelka
2023020700,ARI,R,2024-01-18,0,0,{'default': 'Coyotes'},{'default': 'Canucks'},1,L,26,2,0.923077,0,0,58:51,VAN,8478971,Connor,Ingram
2023020687,ARI,R,2024-01-16,0,0,{'default': 'Coyotes'},{'default': 'Flames'},1,O,30,3,0.9,0,0,64:43,CGY,8478971,Connor,Ingram
2023020665,ARI,R,2024-01-13,0,0,{'default': 'Coyotes'},{'default': 'Wild'},1,W,38,0,1.0,1,0,59:39,MIN,8478971,Connor,Ingram
2023020633,ARI,H,2024-01-09,0,0,{'default': 'Coyotes'},{'default': 'Bruins'},1,W,33,3,0.909091,0,0,64:04,BOS,8478971,Connor,Ingram
2023020597,ARI,H,2024-01-04,0,0,{'default': 'Coyotes'},{'default': 'Islanders'},1,L,31,5,0.83871,0,0,59:47,NYI,8478971,Connor,Ingram
2023020678,MTL,H,2024-01-15,0,0,{'default': 'Canadiens'},{'default': 'Avalanche'},1,W,35,3,0.914286,0,0,60:00,COL,8474596,Jake,Allen
2023020590,MTL,H,2024-01-04,0,0,{'default': 'Canadiens'},{'default': 'Sabres'},1,L,37,5,0.864865,0,0,59:26,BUF,8474596,Jake,Allen
2023020690,MTL,R,2024-01-17,0,0,{'default': 'Canadiens'},{'default': 'Devils'},1,W,30,2,0.933333,0,0,60:00,NJD,8478470,Sam,Montembeault
2023020660,MTL,H,2024-01-13,0,0,{'default': 'Canadiens'},{'default': 'Oilers'},1,O,41,2,0.95122,0,0,62:01,EDM,8478470,Sam,Montembeault
2023020642,MTL,H,2024-01-11,0,0,{'default': 'Canadiens'},{'default': 'Sharks'},1,L,35,3,0.914286,0,0,55:47,SJS,8478470,Sam,Montembeault
2023020610,MTL,H,2024-01-06,0,0,{'default': 'Canadiens'},{'default': 'Rangers'},1,W,48,3,0.9375,0,0,65:00,NYR,8478470,Sam,Montembeault
2023020577,MTL,R,2024-01-02,0,0,{'default': 'Canadiens'},{'default': 'Stars'},1,W,33,3,0.909091,0,0,60:00,DAL,8478470,Sam,Montembeault
2023020693,MTL,R,2024-01-18,0,0,{'default': 'Canadiens'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,L,36,5,0.861111,0,0,59:03,OTT,8480051,Cayden,Primeau
2023020635,MTL,R,2024-01-10,0,0,{'default': 'Canadiens'},{'default': 'Flyers'},1,O,39,2,0.948718,0,0,65:00,PHI,8480051,Cayden,Primeau
2023020696,STL,R,2024-01-18,0,0,{'default': 'Blues'},{'default': 'Capitals'},1,L,25,4,0.84,0,0,57:44,WSH,8476412,Jordan,Binnington
2023020667,STL,H,2024-01-13,0,0,{'default': 'Blues'},{'default': 'Bruins'},1,O,35,4,0.885714,0,0,61:10,BOS,8476412,Jordan,Binnington
2023020647,STL,H,2024-01-11,0,0,{'default': 'Blues'},{'default': 'Rangers'},1,W,43,2,0.953488,0,0,59:46,NYR,8476412,Jordan,Binnington
2023020608,STL,R,2024-01-06,0,0,{'default': 'Blues'},{'default': 'Hurricanes'},1,W,30,1,0.966667,0,0,64:58,CAR,8476412,Jordan,Binnington
2023020596,STL,H,2024-01-04,0,0,{'default': 'Blues'},{'default': 'Canucks'},1,W,26,1,0.961538,0,0,60:00,VAN,8476412,Jordan,Binnington
2023020679,STL,H,2024-01-15,0,0,{'default': 'Blues'},{'default': 'Flyers'},1,L,41,3,0.926829,0,0,59:24,PHI,8480981,Joel,Hofer
2023020630,STL,H,2024-01-09,0,0,{'default': 'Blues'},{'default': 'Panthers'},1,L,30,4,0.866667,0,0,57:21,FLA,8480981,Joel,Hofer
2023020691,BUF,H,2024-01-18,0,0,{'default': 'Sabres'},{'default': 'Blackhawks'},1,W,19,0,1.0,1,0,60:00,CHI,8480045,Ukko-Pekka,Luukkonen
2023020672,BUF,H,2024-01-15,0,0,{'default': 'Sabres'},{'default': 'Sharks'},1,W,28,0,1.0,1,0,59:50,SJS,8480045,Ukko-Pekka,Luukkonen
2023020654,BUF,H,2024-01-13,0,0,{'default': 'Sabres'},{'default': 'Canucks'},1,L,23,1,0.956522,0,0,58:05,VAN,8480045,Ukko-Pekka,Luukkonen
2023020638,BUF,H,2024-01-11,0,0,{'default': 'Sabres'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,W,28,3,0.892857,0,0,60:00,OTT,8480045,Ukko-Pekka,Luukkonen
2023020612,BUF,R,2024-01-06,0,0,{'default': 'Sabres'},{'default': 'Penguins'},1,W,41,1,0.97561,0,0,60:00,PIT,8480045,Ukko-Pekka,Luukkonen
2023020625,BUF,H,2024-01-09,0,0,{'default': 'Sabres'},{'default': 'Kraken'},1,L,26,5,0.807692,0,0,60:00,SEA,8482221,Devon,Levi
2023020590,BUF,R,2024-01-04,0,0,{'default': 'Sabres'},{'default': 'Canadiens'},1,W,33,1,0.969697,0,0,60:00,MTL,8482221,Devon,Levi
2023020676,MIN,H,2024-01-15,0,0,{'default': 'Wild'},{'default': 'Islanders'},1,W,21,0,1.0,1,0,60:00,NYI,8470594,Marc-Andre,Fleury
2023020652,MIN,H,2024-01-12,0,0,{'default': 'Wild'},{'default': 'Flyers'},1,O,35,4,0.885714,0,0,63:36,PHI,8470594,Marc-Andre,Fleury
2023020623,MIN,H,2024-01-08,0,0,{'default': 'Wild'},{'default': 'Stars'},1,L,20,4,0.8,0,0,59:58,DAL,8470594,Marc-Andre,Fleury
2023020609,MIN,R,2024-01-06,0,0,{'default': 'Wild'},{'default': 'Blue Jackets'},1,W,29,3,0.896552,0,0,63:01,CBJ,8470594,Marc-Andre,Fleury
2023020594,MIN,H,2024-01-04,0,0,{'default': 'Wild'},{'default': 'Lightning'},1,L,29,3,0.896552,0,0,58:27,TBL,8470594,Marc-Andre,Fleury
2023020578,MIN,H,2024-01-02,0,0,{'default': 'Wild'},{'default': 'Flames'},1,L,32,2,0.9375,0,0,59:33,CGY,8470594,Marc-Andre,Fleury
2023020695,MIN,R,2024-01-18,0,0,{'default': 'Wild'},{'default': 'Lightning'},1,L,38,7,0.815789,0,0,60:00,TBL,8479406,Filip,Gustavsson
2023020665,MIN,H,2024-01-13,0,0,{'default': 'Wild'},{'default': 'Coyotes'},1,L,18,5,0.722222,0,0,26:40,ARI,8479406,Filip,Gustavsson
2023020574,CBJ,H,2024-01-02,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},1,L,27,4,0.851852,0,0,60:00,BOS,8477484,Spencer,Martin
2023020673,CBJ,H,2024-01-15,0,0,{'default': 'Blue Jackets'},{'default': 'Canucks'},1,W,30,3,0.9,0,0,65:00,VAN,8478007,Elvis,Merzlikins
2023020658,CBJ,H,2024-01-13,0,0,{'default': 'Blue Jackets'},{'default': 'Kraken'},1,L,35,6,0.828571,0,0,57:38,SEA,8480193,Daniil,Tarasov
2023020631,CBJ,R,2024-01-09,0,0,{'default': 'Blue Jackets'},{'default': 'Jets'},1,L,23,5,0.782609,0,0,60:00,WPG,8480193,Daniil,Tarasov
2023020609,CBJ,H,2024-01-06,0,0,{'default': 'Blue Jackets'},{'default': 'Wild'},1,O,36,4,0.888889,0,0,63:05,MIN,8480193,Daniil,Tarasov
2023020592,CBJ,R,2024-01-04,0,0,{'default': 'Blue Jackets'},{'default': 'Flyers'},1,W,41,2,0.95122,0,0,65:00,PHI,8480193,Daniil,Tarasov
2023020638,OTT,R,2024-01-11,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Sabres'},1,,7,1,0.857143,0,0,15:56,BUF,8476341,Anton,Forsberg
2023020615,OTT,R,2024-01-06,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Oilers'},1,L,46,3,0.934783,0,0,58:02,EDM,8476341,Anton,Forsberg
2023020584,OTT,R,2024-01-02,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Canucks'},1,L,13,4,0.692308,0,0,16:58,VAN,8476341,Anton,Forsberg
2023020693,OTT,H,2024-01-18,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Canadiens'},1,W,23,2,0.913043,0,0,59:55,MTL,8476914,Joonas,Korpisalo
2023020655,OTT,H,2024-01-13,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Sharks'},1,W,18,4,0.777778,0,0,60:00,SJS,8476914,Joonas,Korpisalo
2023020634,OTT,R,2024-01-09,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Flames'},1,L,35,5,0.857143,0,0,59:44,CGY,8476914,Joonas,Korpisalo
2023020598,OTT,R,2024-01-04,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Kraken'},1,L,27,3,0.888889,0,0,58:28,SEA,8476914,Joonas,Korpisalo
2023020682,OTT,H,2024-01-16,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Avalanche'},1,L,33,6,0.818182,0,0,59:05,COL,8481544,Mads,Sogaard
2023020683,ANA,R,2024-01-16,0,0,{'default': 'Ducks'},{'default': 'Capitals'},1,L,27,1,0.962963,0,0,57:21,WSH,8476434,John,Gibson
2023020674,ANA,R,2024-01-15,0,0,{'default': 'Ducks'},{'default': 'Panthers'},1,W,33,4,0.878788,0,0,60:48,FLA,8476434,John,Gibson
2023020639,ANA,R,2024-01-11,0,0,{'default': 'Ducks'},{'default': 'Hurricanes'},1,L,25,5,0.8,0,0,40:00,CAR,8476434,John,Gibson
2023020604,ANA,H,2024-01-05,0,0,{'default': 'Ducks'},{'default': 'Jets'},1,L,27,3,0.888889,0,0,56:34,WPG,8476434,John,Gibson
2023020661,ANA,R,2024-01-13,0,0,{'default': 'Ducks'},{'default': 'Lightning'},1,L,41,5,0.878049,0,0,60:00,TBL,8480843,Lukas,Dostal
2023020629,ANA,R,2024-01-09,0,0,{'default': 'Ducks'},{'default': 'Predators'},1,W,42,3,0.928571,0,0,59:33,NSH,8480843,Lukas,Dostal
2023020620,ANA,H,2024-01-07,0,0,{'default': 'Ducks'},{'default': 'Red Wings'},1,L,28,3,0.892857,0,0,59:06,DET,8480843,Lukas,Dostal
2023020588,ANA,H,2024-01-03,0,0,{'default': 'Ducks'},{'default': 'Maple Leafs'},1,O,57,2,0.964912,0,0,62:12,TOR,8480843,Lukas,Dostal
2023020686,CHI,H,2024-01-16,0,0,{'default': 'Blackhawks'},{'default': 'Sharks'},1,W,38,1,0.973684,0,0,65:00,SJS,8475852,Petr,Mrazek
2023020664,CHI,H,2024-01-13,0,0,{'default': 'Blackhawks'},{'default': 'Stars'},1,L,29,2,0.931034,0,0,58:11,DAL,8475852,Petr,Mrazek
2023020648,CHI,R,2024-01-11,0,0,{'default': 'Blackhawks'},{'default': 'Jets'},1,L,28,2,0.928571,0,0,59:08,WPG,8475852,Petr,Mrazek
2023020632,CHI,H,2024-01-09,0,0,{'default': 'Blackhawks'},{'default': 'Oilers'},1,L,15,2,0.866667,0,0,57:40,EDM,8475852,Petr,Mrazek
2023020617,CHI,H,2024-01-07,0,0,{'default': 'Blackhawks'},{'default': 'Flames'},1,W,30,3,0.9,0,0,59:57,CGY,8475852,Petr,Mrazek
2023020591,CHI,R,2024-01-04,0,0,{'default': 'Blackhawks'},{'default': 'Rangers'},1,L,32,4,0.875,0,0,60:00,NYR,8475852,Petr,Mrazek
2023020691,CHI,R,2024-01-18,0,0,{'default': 'Blackhawks'},{'default': 'Sabres'},1,L,31,3,0.903226,0,0,60:00,BUF,8482821,Arvid,Soderblom
2023020602,CHI,R,2024-01-05,0,0,{'default': 'Blackhawks'},{'default': 'Devils'},1,L,31,3,0.903226,0,0,58:16,NJD,8482821,Arvid,Soderblom
2023020579,CHI,R,2024-01-02,0,0,{'default': 'Blackhawks'},{'default': 'Predators'},1,L,35,2,0.942857,0,0,59:11,NSH,8482821,Arvid,Soderblom
2023020672,SJS,R,2024-01-15,0,0,{'default': 'Sharks'},{'default': 'Sabres'},1,L,34,2,0.941176,0,0,59:32,BUF,8478039,Kaapo,Kahkonen
2023020627,SJS,R,2024-01-09,0,0,{'default': 'Sharks'},{'default': 'Maple Leafs'},1,L,20,4,0.8,0,0,22:06,TOR,8478039,Kaapo,Kahkonen
2023020586,SJS,H,2024-01-02,0,0,{'default': 'Sharks'},{'default': 'Red Wings'},1,L,30,4,0.866667,0,0,59:13,DET,8478039,Kaapo,Kahkonen
2023020686,SJS,R,2024-01-16,0,0,{'default': 'Sharks'},{'default': 'Blackhawks'},1,O,25,1,0.96,0,0,64:54,CHI,8478406,Mackenzie,Blackwood
2023020655,SJS,R,2024-01-13,0,0,{'default': 'Sharks'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,L,41,5,0.878049,0,0,59:55,OTT,8478406,Mackenzie,Blackwood
2023020642,SJS,R,2024-01-11,0,0,{'default': 'Sharks'},{'default': 'Canadiens'},1,W,35,2,0.942857,0,0,60:00,MTL,8478406,Mackenzie,Blackwood
2023020613,SJS,H,2024-01-06,0,0,{'default': 'Sharks'},{'default': 'Maple Leafs'},1,L,32,4,0.875,0,0,60:00,TOR,8478406,Mackenzie,Blackwood
2023020601,SJS,H,2024-01-04,0,0,{'default': 'Sharks'},{'default': 'Jets'},1,L,30,2,0.933333,0,0,58:00,WPG,8478406,Mackenzie,Blackwood
